Date,KOSEF 국고채3년
2014-12-10,109050.0
2014-12-11,109160.0
2014-12-12,109295.0
2014-12-15,109275.0
2014-12-16,109290.0
2014-12-17,109190.0
2014-12-18,109160.0
2014-12-19,109125.0
2014-12-22,109170.0
2014-12-23,109275.0
2014-12-24,109305.0
2014-12-26,109335.0
2014-12-29,109375.0
2014-12-30,109470.0
2015-01-02,109425.0
2015-01-05,109470.0
2015-01-06,109570.0
2015-01-07,109710.0
2015-01-08,109685.0
2015-01-09,109710.0
2015-01-12,109830.0
2015-01-13,109850.0
2015-01-14,110045.0
2015-01-15,109910.0
2015-01-16,110000.0
2015-01-19,109960.0
2015-01-20,109995.0
2015-01-21,109925.0
2015-01-22,109870.0
2015-01-23,109930.0
2015-01-26,110050.0
2015-01-27,110000.0
2015-01-28,110110.0
2015-01-29,110170.0
2015-01-30,110240.0
2015-02-02,110225.0
2015-02-03,110350.0
2015-02-04,110300.0
2015-02-05,110245.0
2015-02-06,110250.0
2015-02-09,110265.0
2015-02-10,110030.0
2015-02-11,110040.0
2015-02-12,109970.0
2015-02-13,110025.0
2015-02-16,109950.0
2015-02-17,110060.0
2015-02-23,110010.0
2015-02-24,110050.0
2015-02-25,110130.0
2015-02-26,110130.0
2015-02-27,110215.0
2015-03-02,110285.0
2015-03-03,110360.0
2015-03-04,110385.0
2015-03-05,110400.0
2015-03-06,110090.0
2015-03-09,110025.0
2015-03-10,110085.0
2015-03-11,110200.0
2015-03-12,110270.0
2015-03-13,110290.0
2015-03-16,110330.0
2015-03-17,110320.0
2015-03-18,110340.0
2015-03-19,110470.0
2015-03-20,110590.0
2015-03-23,110615.0
2015-03-24,110620.0
2015-03-25,110665.0
2015-03-26,110685.0
2015-03-27,110700.0
2015-03-30,110730.0
2015-03-31,110925.0
2015-04-01,110905.0
2015-04-02,110875.0
2015-04-03,110950.0
2015-04-06,110960.0
2015-04-07,110925.0
2015-04-08,110850.0
2015-04-09,110945.0
2015-04-10,111040.0
2015-04-13,110950.0
2015-04-14,110925.0
2015-04-15,110950.0
2015-04-16,110915.0
2015-04-17,111040.0
2015-04-20,111080.0
2015-04-21,111020.0
2015-04-22,111045.0
2015-04-23,110835.0
2015-04-24,110760.0
2015-04-27,110800.0
2015-04-28,110630.0
2015-04-29,110540.0
2015-04-30,110580.0
2015-05-04,110430.0
2015-05-06,110275.0
2015-05-07,110160.0
2015-05-08,110300.0
2015-05-11,110425.0
2015-05-12,110280.0
2015-05-13,110400.0
2015-05-14,110525.0
2015-05-15,110525.0
2015-05-18,110480.0
2015-05-19,110350.0
2015-05-20,110560.0
2015-05-21,110540.0
2015-05-22,110575.0
2015-05-26,110575.0
2015-05-27,110780.0
2015-05-28,110860.0
2015-05-29,111040.0
2015-06-01,111040.0
2015-06-02,111090.0
2015-06-03,111030.0
2015-06-04,110900.0
2015-06-05,110935.0
2015-06-08,110225.0
2015-06-09,110220.0
2015-06-10,110240.0
2015-06-11,110070.0
2015-06-12,110200.0
2015-06-15,110240.0
2015-06-16,110220.0
2015-06-17,110150.0
2015-06-18,110230.0
2015-06-19,110295.0
2015-06-22,110215.0
2015-06-23,110175.0
2015-06-24,110110.0
2015-06-25,110200.0
2015-06-26,110135.0
2015-06-29,110225.0
2015-06-30,110245.0
2015-07-01,110225.0
2015-07-02,110135.0
2015-07-03,110130.0
2015-07-06,110205.0
2015-07-07,110210.0
2015-07-08,110240.0
2015-07-09,110275.0
2015-07-10,110240.0
2015-07-13,110230.0
2015-07-14,110250.0
2015-07-15,110280.0
2015-07-16,110345.0
2015-07-17,110365.0
2015-07-20,110330.0
2015-07-21,110410.0
2015-07-22,110445.0
2015-07-23,110645.0
2015-07-24,110690.0
2015-07-27,110685.0
2015-07-28,110600.0
2015-07-29,110610.0
2015-07-30,110550.0
2015-07-31,110540.0
2015-08-03,110500.0
2015-08-04,110525.0
2015-08-05,110460.0
2015-08-06,110520.0
2015-08-07,110510.0
2015-08-10,110585.0
2015-08-11,110710.0
2015-08-12,110820.0
2015-08-13,110770.0
2015-08-17,110775.0
2015-08-18,110850.0
2015-08-19,110735.0
2015-08-20,110840.0
2015-08-21,110875.0
2015-08-24,110930.0
2015-08-25,110895.0
2015-08-26,110900.0
2015-08-27,110880.0
2015-08-28,110880.0
2015-08-31,110855.0
2015-09-01,110850.0
2015-09-02,110975.0
2015-09-03,111025.0
2015-09-04,111075.0
2015-09-07,111150.0
2015-09-08,110690.0
2015-09-09,110680.0
2015-09-10,110760.0
2015-09-11,110770.0
2015-09-14,110785.0
2015-09-15,110795.0
2015-09-16,110775.0
2015-09-17,110695.0
2015-09-18,110945.0
2015-09-21,111000.0
2015-09-22,110940.0
2015-09-23,111025.0
2015-09-24,110980.0
2015-09-25,110985.0
2015-09-30,111250.0
2015-10-01,111185.0
2015-10-02,111200.0
2015-10-05,111230.0
2015-10-06,111195.0
2015-10-07,111160.0
2015-10-08,111140.0
2015-10-12,111060.0
2015-10-13,110995.0
2015-10-14,110955.0
2015-10-15,111085.0
2015-10-16,111155.0
2015-10-19,111115.0
2015-10-20,111090.0
2015-10-21,111075.0
2015-10-22,111045.0
2015-10-23,111070.0
2015-10-26,111120.0
2015-10-27,111185.0
2015-10-28,111285.0
2015-10-29,111205.0
2015-10-30,111135.0
2015-11-02,111065.0
2015-11-03,111080.0
2015-11-04,111025.0
2015-11-05,111015.0
2015-11-06,110930.0
2015-11-09,110625.0
2015-11-10,110625.0
2015-11-11,110570.0
2015-11-12,110635.0
2015-11-13,110730.0
2015-11-16,110850.0
2015-11-17,110820.0
2015-11-18,110845.0
2015-11-19,110875.0
2015-11-20,110785.0
2015-11-23,110875.0
2015-11-24,110875.0
2015-11-25,110835.0
2015-11-26,110850.0
2015-11-27,110800.0
2015-11-30,110815.0
2015-12-01,110870.0
2015-12-02,110880.0
2015-12-03,110895.0
2015-12-04,110820.0
2015-12-07,110810.0
2015-12-08,110305.0
2015-12-09,110270.0
2015-12-10,110335.0
2015-12-11,110425.0
2015-12-14,110445.0
2015-12-15,110400.0
2015-12-16,110415.0
2015-12-17,110475.0
2015-12-18,110575.0
2015-12-21,110755.0
2015-12-22,110695.0
2015-12-23,110725.0
2015-12-24,110720.0
2015-12-28,110720.0
2015-12-29,110800.0
2015-12-30,110810.0
2016-01-04,110895.0
2016-01-05,110905.0
2016-01-06,110885.0
2016-01-07,110915.0
2016-01-08,110850.0
2016-01-11,110945.0
2016-01-12,110945.0
2016-01-13,110970.0
2016-01-14,110955.0
2016-01-15,110935.0
2016-01-18,110925.0
2016-01-19,110920.0
2016-01-20,111025.0
2016-01-21,111075.0
2016-01-22,111040.0
2016-01-25,111060.0
2016-01-26,111130.0
2016-01-27,111115.0
2016-01-28,111085.0
2016-01-29,111230.0
2016-02-01,111410.0
2016-02-02,111450.0
2016-02-03,111525.0
2016-02-04,111540.0
2016-02-05,111530.0
2016-02-11,111745.0
2016-02-12,111680.0
2016-02-15,111635.0
2016-02-16,111780.0
2016-02-17,111805.0
2016-02-18,111770.0
2016-02-19,111715.0
2016-02-22,111690.0
2016-02-23,111640.0
2016-02-24,111700.0
2016-02-25,111720.0
2016-02-26,111795.0
2016-02-29,111800.0
2016-03-02,111755.0
2016-03-03,111670.0
2016-03-04,111595.0
2016-03-07,111630.0
2016-03-08,111365.0
2016-03-09,111355.0
2016-03-10,111345.0
2016-03-11,111205.0
2016-03-14,111200.0
2016-03-15,111240.0
2016-03-16,111180.0
2016-03-17,111300.0
2016-03-18,111380.0
2016-03-21,111405.0
2016-03-22,111375.0
2016-03-23,111310.0
2016-03-24,111340.0
2016-03-25,111390.0
2016-03-28,111445.0
2016-03-29,111505.0
2016-03-30,111635.0
2016-03-31,111620.0
2016-04-01,111575.0
2016-04-04,111595.0
2016-04-05,111630.0
2016-04-06,111585.0
2016-04-07,111580.0
2016-04-08,111590.0
2016-04-11,111590.0
2016-04-12,111585.0
2016-04-14,111490.0
2016-04-15,111495.0
2016-04-18,111530.0
2016-04-19,111490.0
2016-04-20,111585.0
2016-04-21,111585.0
2016-04-22,111650.0
2016-04-25,111660.0
2016-04-26,111675.0
2016-04-27,111680.0
2016-04-28,111705.0
2016-04-29,111715.0
2016-05-02,111710.0
2016-05-03,111770.0
2016-05-04,111835.0
2016-05-09,111850.0
2016-05-10,111885.0
2016-05-11,111895.0
2016-05-12,111870.0
2016-05-13,111840.0
2016-05-16,111765.0
2016-05-17,111800.0
2016-05-18,111740.0
2016-05-19,111675.0
2016-05-20,111700.0
2016-05-23,111775.0
2016-05-24,111825.0
2016-05-25,111815.0
2016-05-26,111810.0
2016-05-27,111800.0
2016-05-30,111710.0
2016-05-31,111715.0
2016-06-01,111900.0
2016-06-02,111925.0
2016-06-03,111910.0
2016-06-07,111995.0
2016-06-08,111530.0
2016-06-09,111695.0
2016-06-10,111750.0
2016-06-13,111785.0
2016-06-14,111725.0
2016-06-15,111720.0
2016-06-16,111775.0
2016-06-17,111715.0
2016-06-20,111660.0
2016-06-21,111700.0
2016-06-22,111690.0
2016-06-23,111690.0
2016-06-24,112010.0
2016-06-27,112110.0
2016-06-28,112090.0
2016-06-29,112090.0
2016-06-30,112090.0
2016-07-01,112205.0
2016-07-04,112205.0
2016-07-05,112225.0
2016-07-06,112305.0
2016-07-07,112315.0
2016-07-08,112320.0
2016-07-11,112330.0
2016-07-12,112275.0
2016-07-13,112295.0
2016-07-14,112355.0
2016-07-15,112295.0
2016-07-18,112270.0
2016-07-19,112275.0
2016-07-20,112295.0
2016-07-21,112260.0
2016-07-22,112285.0
2016-07-25,112295.0
2016-07-26,112310.0
2016-07-27,112315.0
2016-07-28,112380.0
2016-07-29,112340.0
2016-08-01,112335.0
2016-08-02,112395.0
2016-08-03,112225.0
2016-08-04,112290.0
2016-08-05,112370.0
2016-08-08,112310.0
2016-08-09,112280.0
2016-08-10,112400.0
2016-08-11,112410.0
2016-08-12,112370.0
2016-08-16,112400.0
2016-08-17,112355.0
2016-08-18,112400.0
2016-08-19,112380.0
2016-08-22,112330.0
2016-08-23,112395.0
2016-08-24,112390.0
2016-08-25,112370.0
2016-08-26,112360.0
2016-08-29,112280.0
2016-08-30,112245.0
2016-08-31,112165.0
2016-09-01,112105.0
2016-09-02,112075.0
2016-09-05,112110.0
2016-09-06,112180.0
2016-09-07,111940.0
2016-09-08,111955.0
2016-09-09,111760.0
2016-09-12,111705.0
2016-09-13,111690.0
2016-09-19,111705.0
2016-09-20,111720.0
2016-09-21,111695.0
2016-09-22,111900.0
2016-09-23,111900.0
2016-09-26,111880.0
2016-09-27,111805.0
2016-09-28,111890.0
2016-09-29,111930.0
2016-09-30,112100.0
2016-10-04,112000.0
2016-10-05,111875.0
2016-10-06,111805.0
2016-10-07,111835.0
2016-10-10,111825.0
2016-10-11,111680.0
2016-10-12,111735.0
2016-10-13,111885.0
2016-10-14,111910.0
2016-10-17,111770.0
2016-10-18,111780.0
2016-10-19,111805.0
2016-10-20,111790.0
2016-10-21,111705.0
2016-10-24,111680.0
2016-10-25,111635.0
2016-10-26,111640.0
2016-10-27,111585.0
2016-10-28,111490.0
2016-10-31,111525.0
2016-11-01,111455.0
2016-11-02,111575.0
2016-11-03,111610.0
2016-11-04,111595.0
2016-11-07,111540.0
2016-11-08,111585.0
2016-11-09,111730.0
2016-11-10,111465.0
2016-11-11,111300.0
2016-11-14,111000.0
2016-11-15,110880.0
2016-11-16,110645.0
2016-11-17,110625.0
2016-11-18,110585.0
2016-11-21,110565.0
2016-11-22,110550.0
2016-11-23,110460.0
2016-11-24,110320.0
2016-11-25,110360.0
2016-11-28,110460.0
2016-11-29,110595.0
2016-11-30,110670.0
2016-12-01,110560.0
2016-12-02,110515.0
2016-12-05,110555.0
2016-12-06,110620.0
2016-12-07,110105.0
2016-12-08,110115.0
2016-12-09,110085.0
2016-12-12,110070.0
2016-12-13,110195.0
2016-12-14,110375.0
2016-12-15,110220.0
2016-12-16,110280.0
2016-12-19,110320.0
2016-12-20,110275.0
2016-12-21,110320.0
2016-12-22,110370.0
2016-12-23,110425.0
2016-12-26,110395.0
2016-12-27,110440.0
2016-12-28,110470.0
2016-12-29,110600.0
2017-01-02,110515.0
2017-01-03,110630.0
2017-01-04,110555.0
2017-01-05,110655.0
2017-01-06,110700.0
2017-01-09,110520.0
2017-01-10,110560.0
2017-01-11,110575.0
2017-01-12,110745.0
2017-01-13,110675.0
2017-01-16,110635.0
2017-01-17,110660.0
2017-01-18,110625.0
2017-01-19,110540.0
2017-01-20,110555.0
2017-01-23,110680.0
2017-01-24,110695.0
2017-01-25,110700.0
2017-01-26,110525.0
2017-01-31,110585.0
2017-02-01,110585.0
2017-02-02,110615.0
2017-02-03,110590.0
2017-02-06,110665.0
2017-02-07,110700.0
2017-02-08,110720.0
2017-02-09,110780.0
2017-02-10,110645.0
2017-02-13,110675.0
2017-02-14,110720.0
2017-02-15,110715.0
2017-02-16,110710.0
2017-02-17,110720.0
2017-02-20,110700.0
2017-02-21,110645.0
2017-02-22,110570.0
2017-02-23,110625.0
2017-02-24,110770.0
2017-02-27,110755.0
2017-02-28,110775.0
2017-03-02,110680.0
2017-03-03,110675.0
2017-03-06,110600.0
2017-03-07,110500.0
2017-03-08,110255.0
2017-03-09,110215.0
2017-03-10,110200.0
2017-03-13,110340.0
2017-03-14,110395.0
2017-03-15,110400.0
2017-03-16,110575.0
2017-03-17,110625.0
2017-03-20,110710.0
2017-03-21,110720.0
2017-03-22,110685.0
2017-03-23,110695.0
2017-03-24,110700.0
2017-03-27,110765.0
2017-03-28,110785.0
2017-03-29,110750.0
2017-03-30,110815.0
2017-03-31,110810.0
2017-04-03,110790.0
2017-04-04,110885.0
2017-04-05,110780.0
2017-04-06,110830.0
2017-04-07,110680.0
2017-04-10,110595.0
2017-04-11,110650.0
2017-04-12,110705.0
2017-04-13,110780.0
2017-04-14,110880.0
2017-04-17,110815.0
2017-04-18,110775.0
2017-04-19,110915.0
2017-04-20,110830.0
2017-04-21,110770.0
2017-04-24,110720.0
2017-04-25,110740.0
2017-04-26,110825.0
2017-04-27,110890.0
2017-04-28,110880.0
2017-05-02,110845.0
2017-05-04,110820.0
2017-05-08,110720.0
2017-05-10,110770.0
2017-05-11,110680.0
2017-05-12,110735.0
2017-05-15,110800.0
2017-05-16,110800.0
2017-05-17,110850.0
2017-05-18,110880.0
2017-05-19,110930.0
2017-05-22,110965.0
2017-05-23,110960.0
2017-05-24,110915.0
2017-05-25,110950.0
2017-05-26,110970.0
2017-05-29,110985.0
2017-05-30,111030.0
2017-05-31,111055.0
2017-06-01,111055.0
2017-06-02,111115.0
2017-06-05,111155.0
2017-06-07,110725.0
2017-06-08,110700.0
2017-06-09,110685.0
2017-06-12,110585.0
2017-06-13,110660.0
2017-06-14,110640.0
2017-06-15,110700.0
2017-06-16,110630.0
2017-06-19,110730.0
2017-06-20,110735.0
2017-06-21,110630.0
2017-06-22,110715.0
2017-06-23,110700.0
2017-06-26,110640.0
2017-06-27,110620.0
2017-06-28,110505.0
2017-06-29,110535.0
2017-06-30,110610.0
2017-07-03,110600.0
2017-07-04,110490.0
2017-07-05,110515.0
2017-07-06,110470.0
2017-07-07,110425.0
2017-07-10,110380.0
2017-07-11,110430.0
2017-07-12,110465.0
2017-07-13,110530.0
2017-07-14,110530.0
2017-07-17,110530.0
2017-07-18,110535.0
2017-07-19,110540.0
2017-07-20,110600.0
2017-07-21,110675.0
2017-07-24,110675.0
2017-07-25,110690.0
2017-07-26,110630.0
2017-07-27,110615.0
2017-07-28,110655.0
2017-07-31,110655.0
2017-08-01,110740.0
2017-08-02,110740.0
2017-08-03,110760.0
2017-08-04,110750.0
2017-08-07,110675.0
2017-08-08,110590.0
2017-08-09,110415.0
2017-08-10,110430.0
2017-08-11,110515.0
2017-08-14,110590.0
2017-08-16,110500.0
2017-08-17,110510.0
2017-08-18,110590.0
2017-08-21,110550.0
2017-08-22,110545.0
2017-08-23,110550.0
2017-08-24,110580.0
2017-08-25,110670.0
2017-08-28,110715.0
2017-08-29,110670.0
2017-08-30,110730.0
2017-08-31,110755.0
2017-09-01,110800.0
2017-09-04,110710.0
2017-09-05,110685.0
2017-09-06,110740.0
2017-09-07,110425.0
2017-09-08,110500.0
2017-09-11,110505.0
2017-09-12,110505.0
2017-09-13,110530.0
2017-09-14,110565.0
2017-09-15,110615.0
2017-09-18,110540.0
2017-09-19,110460.0
2017-09-20,110390.0
2017-09-21,110425.0
2017-09-22,110515.0
2017-09-25,110485.0
2017-09-26,110375.0
2017-09-27,110190.0
2017-09-28,110105.0
2017-09-29,110225.0
2017-10-10,110085.0
2017-10-11,110070.0
2017-10-12,110140.0
2017-10-13,110200.0
2017-10-16,110120.0
2017-10-17,110100.0
2017-10-18,110120.0
2017-10-19,109875.0
2017-10-20,109590.0
2017-10-23,109610.0
2017-10-24,109630.0
2017-10-25,109550.0
2017-10-26,109370.0
2017-10-27,109070.0
2017-10-30,109400.0
2017-10-31,109480.0
2017-11-01,109380.0
2017-11-02,109540.0
2017-11-03,109570.0
2017-11-06,109480.0
2017-11-07,109515.0
2017-11-08,109555.0
2017-11-09,109515.0
2017-11-10,109560.0
2017-11-13,109475.0
2017-11-14,109440.0
2017-11-15,109425.0
2017-11-16,109485.0
2017-11-17,109485.0
2017-11-20,109515.0
2017-11-21,109565.0
2017-11-22,109530.0
2017-11-23,109645.0
2017-11-24,109625.0
2017-11-27,109590.0
2017-11-28,109720.0
2017-11-29,109740.0
2017-11-30,109880.0
2017-12-01,109885.0
2017-12-04,109910.0
2017-12-05,109910.0
2017-12-06,109935.0
2017-12-07,109415.0
2017-12-08,109415.0
2017-12-11,109405.0
2017-12-12,109470.0
2017-12-13,109470.0
2017-12-14,109555.0
2017-12-15,109535.0
2017-12-18,109455.0
2017-12-19,109455.0
2017-12-20,109450.0
2017-12-21,109365.0
2017-12-22,109295.0
2017-12-26,109320.0
2017-12-27,109315.0
2017-12-28,109320.0
2018-01-02,109370.0
2018-01-03,109435.0
2018-01-04,109365.0
2018-01-05,109410.0
2018-01-08,109410.0
2018-01-09,109340.0
2018-01-10,109220.0
2018-01-11,109295.0
2018-01-12,109305.0
2018-01-15,109160.0
2018-01-16,109020.0
2018-01-17,109190.0
2018-01-18,109190.0
2018-01-19,109300.0
2018-01-22,109305.0
2018-01-23,109255.0
2018-01-24,109295.0
2018-01-25,109260.0
2018-01-26,109255.0
2018-01-29,109050.0
2018-01-30,108980.0
2018-01-31,108975.0
2018-02-01,109065.0
2018-02-02,109115.0
2018-02-05,109115.0
2018-02-06,109190.0
2018-02-07,109175.0
2018-02-08,109175.0
2018-02-09,109230.0
2018-02-12,109160.0
2018-02-13,109180.0
2018-02-14,109240.0
2018-02-19,109150.0
2018-02-20,109130.0
2018-02-21,109195.0
2018-02-22,109205.0
2018-02-23,109290.0
2018-02-26,109310.0
2018-02-27,109385.0
2018-02-28,109405.0
2018-03-02,109450.0
2018-03-05,109335.0
2018-03-06,109280.0
2018-03-07,109000.0
2018-03-08,109100.0
2018-03-09,109100.0
2018-03-12,109055.0
2018-03-13,109030.0
2018-03-14,109155.0
2018-03-15,109255.0
2018-03-16,109210.0
2018-03-19,109170.0
2018-03-20,109155.0
2018-03-21,109175.0
2018-03-22,109300.0
2018-03-23,109390.0
2018-03-26,109470.0
2018-03-27,109390.0
2018-03-28,109490.0
2018-03-29,109515.0
2018-03-30,109520.0
2018-04-02,109490.0
2018-04-03,109590.0
2018-04-04,109645.0
2018-04-05,109635.0
2018-04-06,109660.0
2018-04-09,109735.0
2018-04-10,109670.0
2018-04-11,109705.0
2018-04-12,109750.0
2018-04-13,109780.0
2018-04-16,109770.0
2018-04-17,109715.0
2018-04-18,109740.0
2018-04-19,109590.0
2018-04-20,109630.0
2018-04-23,109560.0
2018-04-24,109615.0
2018-04-25,109530.0
2018-04-26,109515.0
2018-04-27,109680.0
2018-04-30,109715.0
2018-05-02,109600.0
2018-05-03,109620.0
2018-05-04,109485.0
2018-05-08,109400.0
2018-05-09,109450.0
2018-05-10,109530.0
2018-05-11,109515.0
2018-05-14,109485.0
2018-05-15,109475.0
2018-05-16,109475.0
2018-05-17,109575.0
2018-05-18,109690.0
2018-05-21,109695.0
2018-05-23,109750.0
2018-05-24,109930.0
2018-05-25,109890.0
2018-05-28,109830.0
2018-05-29,109855.0
2018-05-30,109955.0
2018-05-31,109960.0
2018-06-01,109985.0
2018-06-04,109925.0
2018-06-05,109890.0
2018-06-07,109260.0
2018-06-08,109285.0
2018-06-11,109415.0
2018-06-12,109415.0
2018-06-14,109385.0
2018-06-15,109435.0
2018-06-18,109570.0
2018-06-19,109570.0
2018-06-20,109640.0
2018-06-21,109670.0
2018-06-22,109740.0
2018-06-25,109685.0
2018-06-26,109665.0
2018-06-27,109750.0
2018-06-28,109870.0
2018-06-29,109850.0
2018-07-02,109865.0
2018-07-03,109795.0
2018-07-04,109885.0
2018-07-05,109965.0
2018-07-06,109935.0
2018-07-09,109935.0
2018-07-10,109920.0
2018-07-11,110100.0
2018-07-12,109965.0
2018-07-13,109975.0
2018-07-16,109980.0
2018-07-17,110010.0
2018-07-18,110060.0
2018-07-19,110060.0
2018-07-20,110065.0
2018-07-23,110000.0
2018-07-24,110005.0
2018-07-25,110055.0
2018-07-26,110120.0
2018-07-27,110055.0
2018-07-30,110020.0
2018-07-31,110045.0
2018-08-01,109985.0
2018-08-02,110030.0
2018-08-03,110005.0
2018-08-06,110125.0
2018-08-07,110145.0
2018-08-08,110210.0
2018-08-09,110295.0
2018-08-10,110405.0
2018-08-13,110335.0
2018-08-14,110350.0
2018-08-16,110400.0
2018-08-17,110500.0
2018-08-20,110595.0
2018-08-21,110765.0
2018-08-22,110700.0
2018-08-23,110720.0
2018-08-24,110730.0
2018-08-27,110750.0
2018-08-28,110695.0
2018-08-29,110740.0
2018-08-30,110735.0
2018-08-31,110835.0
2018-09-03,110945.0
2018-09-04,110950.0
2018-09-05,110970.0
2018-09-06,110665.0
2018-09-07,110615.0
2018-09-10,110585.0
2018-09-11,110650.0
2018-09-12,110630.0
2018-09-13,110570.0
2018-09-14,110490.0
2018-09-17,110445.0
2018-09-18,110430.0
2018-09-19,110370.0
2018-09-20,110265.0
2018-09-21,110265.0
2018-09-27,110300.0
2018-09-28,110435.0
2018-10-01,110380.0
2018-10-02,110335.0
2018-10-04,110255.0
2018-10-05,110190.0
2018-10-08,110175.0
2018-10-10,110280.0
2018-10-11,110390.0
