Date,Mkt,SMB,HML,Rf
1996.6.28,0.003694566,-0.011612468,0.000434232,0.000505434
1996.6.29,-0.007904036,-0.010053884,0.002132175,0.000504036
1996.7.1,0.019493517,-0.002957795,-0.00105506,0.000506483
1996.7.2,0.00449177,0.017254449,-0.006895823,0.00050823
1996.7.3,-8.86E-05,0.013468987,-0.006491969,0.00048862
1996.7.4,0.003426503,0.016191875,-0.006188977,0.000473497
1996.7.5,0.00382897,-0.002049485,0.005956896,0.00047103
1996.7.6,0.005730381,-0.001836312,-0.008504706,0.000469619
1996.7.8,-0.003265737,0.009847044,-0.003946957,0.000465737
1996.7.9,0.011434969,0.014000343,-0.006124294,0.000465031
1996.7.10,0.000434969,0.015480986,0.003029562,0.000465031
1996.7.11,-0.01376609,0.003539226,-0.002859189,0.00046609
1996.7.12,-0.009362559,-0.000888779,-0.001231199,0.000462559
1996.7.13,-0.005852299,0.016423713,-0.004847632,0.000452299
1996.7.15,-0.02585584,0.004486456,-0.007613164,0.00045584
1996.7.16,-0.002254424,-0.027654129,0.011126836,0.000454424
1996.7.18,0.0042516,-0.000681511,0.010202626,0.0004484
1996.7.19,0.025146993,0.006556606,-0.011971577,0.000453007
1996.7.20,0.002747347,0.002365631,-0.001533475,0.000452653
1996.7.22,-0.00195584,0.014434675,-0.001248326,0.00045584
1996.7.23,-0.00046609,0.013166539,-0.001112296,0.00046609
1996.7.24,-0.007972792,0.005382426,0.00554961,0.000472792
1996.7.25,-0.015105085,0.024841657,0.000242714,0.000505085
1996.7.26,-0.008175083,0.017085393,0.014709895,0.000575083
1996.7.27,-0.012121481,-0.01106055,0.006369091,0.000521481
1996.7.29,0.000176082,-0.005030482,-0.005483887,0.000523918
1996.7.30,0.002040749,0.001811994,0.006951685,0.000559251
1996.7.31,0.017313255,-0.000332215,0.006784689,0.000586745
1996.8.1,0.015910858,0.00275584,-0.004771819,0.000589142
1996.8.2,-0.011380575,0.009458992,-0.001563491,0.000580575
1996.8.3,-0.003178517,0.007952786,0.001123666,0.000578517
1996.8.5,-0.000271303,0.004269918,-0.005132156,0.000571303
1996.8.6,0.003915653,-0.025446164,0.001584215,0.000584347
1996.8.7,0.006615653,0.00309347,0.003792238,0.000584347
1996.8.8,0.003261495,-0.000386772,0.000335556,0.000538505
1996.8.9,-0.00601974,-0.000655057,0.003013363,0.00051974
1996.8.10,0.004479215,0.010914448,0.001649301,0.000520785
1996.8.12,0.000975039,0.005981094,-0.000571241,0.000524961
1996.8.13,-0.005925309,-0.000151135,-0.007032456,0.000525309
1996.8.14,-0.009639198,0.002697986,0.000271308,0.000539198
1996.8.16,-0.013754074,-0.014727628,-0.005433029,0.000554074
1996.8.17,-0.005749928,0.002391955,0.00420846,0.000549928
1996.8.19,-0.013064765,0.008186562,0.001759141,0.000564765
1996.8.20,-0.008881947,0.005329273,0.000524787,0.000581947
1996.8.21,-0.006585717,-0.003234026,0.003796711,0.000585717
1996.8.22,-0.012578173,0.012653497,-0.00158781,0.000578173
1996.8.23,0.001730073,0.025211582,-0.005203084,0.000569927
1996.8.24,0.000318739,0.012666225,-0.005178641,0.000581261
1996.8.26,-0.020096323,0.01139995,0.004166232,0.000596323
1996.8.27,-0.007313371,-0.004444172,0.002072424,0.000613371
1996.8.28,-0.011609967,-0.024045804,0.010893467,0.000609967
1996.8.29,0.016389352,-0.018633646,-0.001147348,0.000610648
1996.8.30,0.021193439,0.003619303,-0.008547992,0.000606561
1996.8.31,-0.002416432,0.011487646,-0.001591752,0.000616432
1996.9.2,-0.009898373,0.00887695,-0.000414684,0.000598373
1996.9.3,-0.00637199,0.002940662,0.001075532,0.00057199
1996.9.4,0.027880608,-0.012594853,-0.011075752,0.000519392
1996.9.5,-0.006170324,0.006831245,-0.021155132,0.000470324
1996.9.6,-0.004370324,0.016621046,0.003895806,0.000470324
1996.9.7,0.001030381,0.018846892,-0.008059726,0.000469619
1996.9.9,0.014927208,-0.005355496,-0.00489733,0.000472792
1996.9.10,0.006611029,-0.017463333,0.001237168,0.000488971
1996.9.11,-0.002490726,0.011909777,-0.000865881,0.000490726
1996.9.12,-0.005290024,0.015819791,0.000973219,0.000490024
1996.9.13,-0.015986162,0.019342105,-2.84E-05,0.000486162
1996.9.14,-0.00488546,0.00305236,0.001242973,0.00048546
1996.9.16,-0.000289322,-0.003442177,-0.008376223,0.000489322
1996.9.17,-0.000690375,0.016029221,-0.006575563,0.000490375
1996.9.18,-9.11E-05,0.014436944,0.001537358,0.000491077
1996.9.19,-0.011901237,0.016204528,-0.004478328,0.000501237
1996.9.20,-0.018322874,0.010855373,-0.007032499,0.000522874
1996.9.21,0.01135526,-0.016737648,0.012581689,0.00054474
1996.9.23,0.000500603,-0.006579802,0.001363781,0.000599397
1996.9.24,0.010690373,0.002087073,-0.003360385,0.000609627
1996.9.25,0.01908051,-0.007381311,-0.002840571,0.00061949
1996.9.30,-0.005132378,0.015602158,0.002867971,0.000632378
1996.10.1,-0.00092899,0.020421807,-0.009119859,0.00062899
1996.10.2,0.005200944,0.007273799,0.010128362,0.000599056
1996.10.4,-0.022648545,0.004938986,0.006291717,0.000548545
1996.10.5,0.000578519,0.011952869,0.007236493,0.000521481
1996.10.7,0.022693168,-0.013534058,0.012934514,0.000506832
1996.10.8,0.002392469,-0.000767361,-0.010552811,0.000507531
1996.10.9,0.024793168,-0.006442211,0.003860416,0.000506832
1996.10.10,0.014678519,-0.002776374,-0.001485965,0.000521481
1996.10.11,0.00338479,0.020938951,0.008055574,0.00051521
1996.10.12,0.008288977,0.002929327,0.00178871,0.000511023
1996.10.14,0.001293517,0.014037848,0.001067765,0.000506483
1996.10.15,-0.016714164,0.016743003,0.012171222,0.000514164
1996.10.16,0.00737643,-0.00314737,0.001437707,0.00052357
1996.10.17,0.004969824,-0.021371975,0.004722437,0.000530176
1996.10.18,-0.011831912,-0.034597735,-0.02119238,0.000531912
1996.10.19,0.00057817,-0.002009989,-2.88E-05,0.00052183
1996.10.21,0.00117643,0.003896071,0.005970113,0.00052357
1996.10.22,-0.016622526,-0.004938833,-0.008608776,0.000522526
1996.10.23,-0.009338158,0.010863903,-0.000957285,0.000538158
1996.10.24,-0.009854074,0.008496225,-0.00238571,0.000554074
1996.10.25,-0.013867175,0.021388474,0.006664689,0.000567175
1996.10.26,-0.003078173,0.008141592,-0.009525456,0.000578173
1996.10.28,-0.01537199,-0.007239736,-0.004773333,0.00057199
1996.10.29,-0.018161319,-0.014064647,0.007587988,0.000561319
1996.10.30,-0.012584347,-0.00990652,0.007466898,0.000584347
1996.10.31,9.99E-05,0.012018798,0.014846233,0.00060008
1996.11.1,0.013016681,0.010689274,0.003356739,0.000583319
1996.11.2,-0.00337783,0.013452767,-0.000872249,0.00057783
1996.11.4,-0.024451656,-0.002100915,-0.003489688,0.000551656
1996.11.5,-0.018951311,-0.016399708,-0.001703484,0.000551311
1996.11.6,0.018054914,-0.000863098,0.010993833,0.000545086
1996.11.7,-0.007939198,-0.005389936,-0.00483553,0.000539198
1996.11.8,-0.004134342,-0.039420532,-0.018819637,0.000534342
1996.11.9,-0.01174093,-0.02987832,-0.006176865,0.00054093
1996.11.11,-0.002336077,-0.011756058,0.005266071,0.000536077
1996.11.12,0.030967046,0.004917014,-0.008148833,0.000532954
1996.11.13,-0.007422178,0.00945986,-0.018076227,0.000522178
1996.11.14,-0.006220437,0.007489405,0.007489217,0.000520437
1996.11.15,0.009277126,0.019203585,0.000645857,0.000522874
1996.11.16,0.007979563,0.008115108,0.005276967,0.000520437
1996.11.18,-0.00822357,-0.004070561,-0.007863319,0.00052357
1996.11.19,-0.005526005,0.000106776,-0.004640657,0.000526005
1996.11.20,-0.004428786,-0.002273713,-0.003329835,0.000528786
1996.11.21,0.000461842,-0.002538034,-0.015690821,0.000538158
1996.11.22,-0.018631565,0.008724188,0.006337975,0.000531565
1996.11.25,-0.021049928,-0.003985017,-0.001686423,0.000549928
1996.11.26,-0.001253729,0.000207428,0.002068098,0.000553729
1996.11.27,0.008755953,0.016948881,0.000335352,0.000544047
1996.11.28,0.019277474,0.014777847,-0.008301986,0.000522526
1996.11.29,-0.005096686,0.009747338,-0.003019142,0.000496686
1996.11.30,-0.010103336,0.008530559,0.004463339,0.000503336
1996.12.2,0.001405767,0.015079577,0.000163949,0.000494233
1996.12.3,-0.003589322,0.012940676,-0.003872994,0.000489322
1996.12.4,-0.013891077,0.014460887,-0.004940985,0.000491077
1996.12.5,-0.013890726,0.010242869,0.002631311,0.000490726
1996.12.6,-0.00958089,0.00628708,-0.000370537,0.00048089
1996.12.7,-0.005855132,0.010020062,0.008714435,0.000455132
1996.12.9,-0.006171382,0.00906877,0.010218844,0.000471382
1996.12.10,0.014929676,-0.010493891,-0.007526021,0.000470324
1996.12.11,0.002134263,0.013015169,-0.00076522,0.000465737
1996.12.12,-0.022159024,0.025211243,-0.004648628,0.000459024
1996.12.13,-0.000851944,-0.015896227,-0.001520365,0.000451944
1996.12.14,-0.002948755,0.003656637,-0.005306957,0.000448755
1996.12.16,-0.019950881,0.018878217,-0.002647104,0.000450881
1996.12.17,-0.016154424,0.003645025,0.002947673,0.000454424
1996.12.18,-0.003449109,-0.039377847,0.007442329,0.000449109
1996.12.19,0.044248764,-0.060751048,0.002946839,0.000451236
1996.12.20,0.013849473,0.011007999,0.001541261,0.000450527
1996.12.21,-0.011446627,0.013736904,-0.005095432,0.000446627
1996.12.23,-0.012462205,-0.004055189,0.007002224,0.000462205
1996.12.24,-0.010784054,-0.021223906,-0.001467098,0.000484054
1996.12.26,-0.028180538,-0.035951166,-0.004747468,0.000480538
1996.12.27,-0.012278779,-0.024874673,-0.003231592,0.000478779
1997.1.3,0.003492947,0.001119006,-0.004188958,0.000407053
1997.1.4,-0.016291617,0.003432606,-0.007147333,0.000391617
1997.1.6,-0.026112782,-0.033667673,-0.007641833,0.000412782
1997.1.7,-0.025630631,-0.036704239,-0.005734824,0.000430631
1997.1.8,0.016575429,-0.049820523,0.01672583,0.000424571
1997.1.9,0.029280426,0.009146985,0.009547108,0.000419574
1997.1.10,0.013387576,0.009695036,-0.010218524,0.000412424
1997.1.11,0.016287218,0.020845074,0.001239896,0.000412782
1997.1.13,-0.000425998,0.010250914,-0.009075635,0.000425998
1997.1.14,0.040564742,-0.012410353,-0.000767922,0.000435258
1997.1.15,0.018766165,0.015000666,-0.007411024,0.000433835
1997.1.16,0.016864742,0.034036455,0.005935556,0.000435258
1997.1.17,-0.015426711,0.009868683,-0.003785579,0.000426711
1997.1.18,-0.010293055,0.004798549,-0.002008083,0.000393055
1997.1.20,0.034497248,0.011425079,0.011036468,0.000402752
1997.1.21,-0.039299881,-0.001172564,-0.008677447,0.000399881
1997.1.22,-0.01720024,0.005482838,0.015188018,0.00040024
1997.1.23,-0.003428849,0.011591634,-0.011931734,0.000428849
1997.1.24,0.003454793,0.013311544,-0.015671419,0.000445207
1997.1.25,0.007753728,0.019361909,0.000547546,0.000446272
1997.1.27,-0.030269266,0.000197267,-0.003543404,0.000469266
1997.1.28,-0.003259731,-0.014344476,0.001214148,0.000459731
1997.1.29,0.000645576,-0.007952169,-0.018099851,0.000454424
1997.1.30,0.019054083,0.002190263,-0.001722234,0.000445917
1997.1.31,0.013361541,0.017327018,0.002410053,0.000438459
1997.2.1,-0.004424571,-0.008778763,0.000939283,0.000424571
1997.2.3,0.00558114,-0.007601378,-0.00721685,0.00041886
1997.2.4,0.012286503,0.008947977,0.000813317,0.000413497
1997.2.5,0.003382212,-0.007527406,0.019504256,0.000417788
1997.2.6,0.001876856,0.004932136,-0.000913054,0.000423144
1997.2.10,0.013270794,0.02436268,0.001878943,0.000429206
1997.2.11,0.004670082,0.00845507,0.00598374,0.000429918
1997.2.12,-0.001730275,0.004812883,-0.004292358,0.000430275
1997.2.13,0.005466877,-0.010774933,-0.001560133,0.000433123
1997.2.14,0.005572933,-0.013942747,0.003498489,0.000427067
1997.2.15,0.001375429,0.001528483,-0.000842394,0.000424571
1997.2.17,-0.013427067,0.01361498,-0.003952474,0.000427067
1997.2.18,-0.00882778,0.008142914,-0.009378315,0.00042778
1997.2.19,0.009066877,0.007704258,-0.004979552,0.000433123
1997.2.20,-0.004033835,0.015203303,-0.001593366,0.000433835
1997.2.21,-0.034734191,9.32E-05,0.009162255,0.000434191
1997.2.22,-0.008424571,-0.013185665,-0.011273817,0.000424571
1997.2.24,-0.007243078,0.014961069,0.002066561,0.000443078
1997.2.25,0.008746285,-0.001174637,-0.010494369,0.000453715
1997.2.26,-0.004955132,0.008133085,0.001680093,0.000455132
1997.2.27,-0.015653361,0.024836151,-0.005666763,0.000453361
1997.2.28,0.010142037,0.017380771,0.011979719,0.000457963
1997.3.3,0.004144868,0.009322101,-0.003070632,0.000455132
1997.3.4,4.66E-05,0.022450993,-0.00358256,0.000453361
1997.3.5,-0.007949109,0.026436168,0.005778053,0.000449109
1997.3.6,0.004347701,-0.004662034,0.007298973,0.000452299
1997.3.7,0.004141684,0.024266045,-0.011826671,0.000458316
1997.3.8,-0.009448045,-0.005381768,-0.006408591,0.000448045
1997.3.10,-0.011863618,0.005701282,-0.009235842,0.000463618
1997.3.11,-0.017579835,-0.004879067,-0.000908196,0.000479835
1997.3.12,0.011617,0.000277971,-0.012560323,0.000483
1997.3.13,-0.009486162,0.006333529,0.007522676,0.000486162
1997.3.14,-0.024484054,-0.003589409,-0.006313406,0.000484054
1997.3.15,-0.000883703,0.001725315,-0.003177222,0.000483703
1997.3.17,0.026106468,0.007314483,0.00458487,0.000493532
1997.3.18,-0.001895284,0.008205055,-0.002116897,0.000495284
1997.3.19,-0.018300887,0.017739526,-0.006878505,0.000500887
1997.3.20,-0.005801237,0.008544772,-0.011313666,0.000501237
1997.3.21,-0.024193181,0.013371095,-0.016718517,0.000493181
1997.3.22,-0.007688269,-0.033696319,0.011530874,0.000488269
1997.3.24,-0.009910674,-0.060550981,0.000577497,0.000510674
1997.3.25,0.034592818,0.005226575,0.008999685,0.000507182
1997.3.26,0.027188628,-0.007312297,0.017020529,0.000511372
1997.3.27,-0.008104036,0.019979093,0.003384429,0.000504036
1997.3.28,0.001412433,-0.000554394,-0.009063865,0.000487567
1997.3.29,0.021411029,-0.009810289,0.023122196,0.000488971
1997.3.31,0.014715946,0.003511918,0.005040203,0.000484054
1997.4.1,-0.006880538,0.001154719,-0.005535811,0.000480538
1997.4.2,0.008208923,0.002993414,0.004556221,0.000491077
1997.4.3,-0.000682648,0.000211254,0.016852117,0.000482648
1997.4.4,0.012324037,0.00258393,0.02090447,0.000475963
1997.4.7,0.010420869,-0.006458919,0.009995656,0.000479131
1997.4.8,-0.000387216,0.008002145,-0.001671923,0.000487216
1997.4.9,0.004818758,0.015685401,-0.005268762,0.000481242
1997.4.10,-0.01568089,0.012478769,-0.005254499,0.00048089
1997.4.11,0.008124037,0.0096709,0.004042438,0.000475963
1997.4.12,0.00382756,-0.001426454,-0.000459922,0.00047244
1997.4.14,0.009926503,0.001018953,0.003294529,0.000473497
1997.4.15,-0.004474906,-0.006411345,-0.006254289,0.000474906
1997.4.16,0.001020869,0.00899189,0.000401117,0.000479131
1997.4.17,-0.011378779,0.015202662,-0.008233069,0.000478779
1997.4.18,0.000830028,0.004194812,-0.001092981,0.000469972
1997.4.19,0.006732851,-0.003385606,0.007117895,0.000467149
1997.4.21,-0.005162912,-0.000177169,0.002780652,0.000462912
1997.4.22,-0.013962559,0.000949317,0.00046822,0.000462559
1997.4.23,0.006925094,0.005811286,-0.000869147,0.000474906
1997.4.24,-0.003681242,0.016274582,0.003590872,0.000481242
1997.4.25,0.001899813,0.01203612,0.00296128,0.000500187
1997.4.26,0.009994915,-0.014478719,0.002030083,0.000505085
1997.4.28,0.005783396,-0.015703003,-0.00042722,0.000516604
1997.4.29,-0.000716256,0.00488514,-0.005234635,0.000516256
1997.4.30,-0.001725657,0.003000269,0.006717692,0.000525657
1997.5.2,0.00359177,0.004483907,0.01153598,0.00050823
1997.5.3,-0.002193532,0.013724687,-0.005167407,0.000493532
1997.5.6,-0.005192129,0.012206204,0.001664444,0.000492129
1997.5.7,-0.018278427,0.002584726,-0.009569622,0.000478427
1997.5.8,-0.006886162,0.008219681,-0.001420941,0.000486162
1997.5.9,0.003821925,0.001262504,-0.000554726,0.000478075
1997.5.10,-0.013078075,-0.009478899,-0.001609441,0.000478075
1997.5.12,-0.010580538,-0.020592715,0.006155828,0.000480538
1997.5.13,0.017028265,-0.007743353,0.018600937,0.000471735
1997.5.15,0.023034969,-0.015779835,0.023090486,0.000465031
1997.5.16,-0.00105584,0.003160204,0.005485263,0.00045584
1997.5.17,0.009155147,0.008188879,-0.002015436,0.000444853
1997.5.19,0.020750182,-0.008636301,0.014566123,0.000449818
1997.5.20,0.018243453,-0.020847332,-0.002120456,0.000456547
1997.5.21,0.003636735,-0.012434944,0.004884872,0.000463265
1997.5.22,-0.01855867,-0.00151211,0.005194076,0.00045867
1997.5.23,0.008045222,0.005466274,0.000522369,0.000454778
1997.5.24,-0.007750527,0.009988498,0.001278876,0.000450527
1997.5.26,-0.008953361,0.002892137,-0.01055758,0.000453361
1997.5.27,0.005652664,0.001713021,-0.004285534,0.000447336
1997.5.28,0.019958698,-0.021883568,0.02127506,0.000441302
1997.5.29,0.005462963,-0.02513294,0.008683757,0.000437037
1997.5.30,0.004765097,-0.008561776,0.001113364,0.000434903
1997.5.31,0.013460475,-0.010353438,0.010410408,0.000439525
1997.6.2,0.001663674,-0.005262415,0.001311047,0.000436326
1997.6.3,0.009665809,-0.005175389,0.014557074,0.000434191
1997.6.4,-0.004123501,0.00332964,0.001507,0.000423501
1997.6.5,0.002788292,-0.001114017,0.004031132,0.000411708
1997.6.7,-0.004206695,0.006807738,-0.004716672,0.000406695
1997.6.9,0.015596531,-0.010113877,0.012677176,0.000403469
1997.6.10,-0.007104903,0.00907086,-0.008988204,0.000404903
1997.6.11,-0.00560562,0.005815011,-0.001070773,0.00040562
1997.6.12,0.011191872,-0.014214025,0.013132763,0.000408128
1997.6.13,0.018291156,-0.024420686,0.011841261,0.000408844
1997.6.14,0.003188649,-0.020409208,0.007489695,0.000411351
1997.6.16,-0.004119931,-0.002122586,-0.01436088,0.000419931
1997.6.17,0.003670438,-0.012791355,-0.003774106,0.000429562
1997.6.18,-0.024528493,0.018679199,-0.017840696,0.000428493
1997.6.19,-0.003322787,0.01519797,-0.011391004,0.000422787
1997.6.20,-0.00131743,0.020934452,-0.000188693,0.00041743
1997.6.21,-0.013116001,0.008225274,-0.010080207,0.000416001
1997.6.23,-0.010119931,-0.00199335,-0.000988817,0.000419931
1997.6.24,0.000473646,0.001923324,-0.002705693,0.000426354
1997.6.25,-0.012030987,0.020407604,-0.008539031,0.000430987
1997.6.26,-0.001332055,-0.000414319,0.008295107,0.000432055
1997.6.27,-0.008323501,-0.002487138,-0.014060682,0.000423501
1997.6.28,0.011081498,-0.008615648,0.003500868,0.000418502
1997.6.30,-0.002430275,-0.002252392,0.005190956,0.000430275
1997.7.1,0.016473289,-0.021510976,0.012702938,0.000426711
1997.7.2,0.024978641,-0.018032564,0.007834004,0.000421359
1997.7.3,-0.003022073,0.004634145,-0.008040775,0.000422073
1997.7.4,0.007879355,-0.006165157,0.002738254,0.000420645
1997.7.5,-0.003518502,0.006838669,-0.002614527,0.000418502
1997.7.7,-0.007819217,0.015586424,-0.004925503,0.000419217
1997.7.8,-0.007919574,0.01516942,-0.004141149,0.000419574
1997.7.9,0.005087934,0.002840262,-0.003495186,0.000412066
1997.7.10,-0.005912424,0.010426055,-0.007803685,0.000412424
1997.7.11,0.000283642,0.006610179,0.002186598,0.000416358
1997.7.12,-0.001716716,0.006497616,-0.000524809,0.000416716
1997.7.14,-0.004121359,0.000967024,0.006416316,0.000421359
1997.7.15,-0.012727424,-0.006707743,-0.000172575,0.000427424
1997.7.16,-0.020732055,0.015901865,-0.011535817,0.000432055
1997.7.18,0.009871151,-0.00349676,-0.000726639,0.000428849
1997.7.19,-0.007429206,-0.003221066,-0.005412524,0.000429206
1997.7.21,-0.00202778,-0.009743373,0.006012999,0.00042778
1997.7.22,-0.020627067,-0.005410831,-0.00141353,0.000427067
1997.7.23,0.005865097,0.002783833,0.008906035,0.000434903
1997.7.24,0.011165097,0.005258054,0.002915728,0.000434903
1997.7.25,-0.00773597,-0.004508627,-0.005311083,0.00043597
1997.7.26,-0.002243433,0.011814982,0.001232363,0.000443433
1997.7.28,0.001753019,0.003410858,-0.002087187,0.000446981
1997.7.29,-0.002143788,0.000811551,-0.003120568,0.000443788
1997.7.30,-0.008345562,0.004048024,-0.005063504,0.000445562
1997.7.31,-0.001546272,0.005450349,0.004190195,0.000446272
1997.8.1,0.006860119,0.003256184,-0.004976931,0.000439881
1997.8.2,-0.001835614,0.005604328,-0.001288182,0.000435614
1997.8.4,0.004659409,-0.001683597,0.008435422,0.000440591
1997.8.5,0.008656567,-0.000534927,0.002876923,0.000443433
1997.8.6,0.006060475,0.004215386,0.003652235,0.000439525
1997.8.7,-0.000840591,-0.000618368,-0.004184475,0.000440591
1997.8.8,0.008458698,-0.006290438,0.003672086,0.000441302
1997.8.9,0.011255857,-0.009658352,0.011345642,0.000444143
1997.8.11,0.005149827,-0.00545602,-0.005649247,0.000450173
1997.8.12,-0.003256901,0.004239943,0.000693635,0.000456901
1997.8.13,-0.000661145,-0.000718743,-0.002370344,0.000461145
1997.8.14,-0.009562912,0.016324281,0.001953203,0.000462912
1997.8.16,-0.01027244,0.001227624,0.003422966,0.00047244
1997.8.18,-0.001984405,0.000467899,-0.001733586,0.000484405
1997.8.19,-0.008477723,0.00758796,-0.00361383,0.000477723
1997.8.20,0.006224389,8.53E-05,0.003808136,0.000475611
1997.8.21,-0.009567149,0.008069119,-0.00433482,0.000467149
1997.8.22,-0.004362559,-0.004245968,-0.005197686,0.000462559
1997.8.23,0.00763391,-0.002747404,0.00411169,0.00046609
1997.8.25,-0.001574202,0.000467026,0.000947279,0.000474202
1997.8.26,-0.010886865,0.014757525,0.00461349,0.000486865
1997.8.27,-0.005587216,0.003303073,-0.005139192,0.000487216
1997.8.28,-0.018889673,0.004822761,-0.000723568,0.000489673
1997.8.29,-0.018087918,-0.001584278,-0.00412095,0.000487918
1997.8.30,-0.013081945,0.001699325,-0.005574143,0.000481945
1997.9.1,-0.019387216,0.001291281,-0.009700764,0.000487216
1997.9.2,0.009113838,0.004653167,0.006293711,0.000486162
1997.9.3,-0.000686162,0.002021511,-0.005242183,0.000486162
1997.9.4,-0.001376667,0.001814846,-0.000403913,0.000476667
1997.9.5,0.018338855,-0.005659104,0.012044261,0.000461145
1997.9.6,0.002342745,0.002726682,-6.67E-05,0.000457255
1997.9.8,-0.007472087,0.003199585,0.003515857,0.000472087
1997.9.9,-0.013376667,0.003537819,-0.002818399,0.000476667
1997.9.10,0.003317352,-0.003568783,0.004820707,0.000482648
1997.9.11,0.004912082,0.008917391,0.006910524,0.000487918
1997.9.12,0.00521911,0.002635739,-0.003620577,0.00048089
1997.9.13,0.000123333,0.003172402,-0.000773274,0.000476667
1997.9.18,0.00191911,-0.001523115,-0.00573002,0.00048089
1997.9.19,-0.017877723,0.015688879,-0.001401359,0.000477723
1997.9.20,-0.013776667,0.017807799,-0.004408003,0.000476667
1997.9.22,-0.017383,0.015130595,-0.000968014,0.000483
1997.9.23,-0.021593882,0.020304839,-0.00172428,0.000493882
1997.9.24,0.00159212,0.010023737,0.000683153,0.00050788
1997.9.25,-0.013811372,0.003569865,-0.009337206,0.000511372
1997.9.26,-0.014013466,-0.0055936,-0.00674871,0.000513466
1997.9.27,-0.014420437,-0.006945971,-0.000260299,0.000520437
1997.9.29,-0.00742357,-0.022771308,0.013872994,0.00052357
1997.9.30,0.034772257,-0.011507496,0.01043414,0.000527743
1997.10.1,-0.00392183,0.00891001,-0.007017988,0.00052183
1997.10.2,-0.013315907,0.002466925,-0.002182682,0.000515907
1997.10.4,0.014382699,-0.005611838,0.010238873,0.000517301
1997.10.6,-0.00351765,0.006718265,-0.006566728,0.00051765
1997.10.7,-0.022514164,0.014919982,-0.010993706,0.000514164
1997.10.8,-0.031624614,0.015252221,-0.00538981,0.000524614
1997.10.9,-0.002324266,-0.003358354,-0.012680916,0.000524266
1997.10.10,0.00028235,0.007885978,-0.004022035,0.00051765
1997.10.11,0.016480608,-0.005058633,-0.000596275,0.000519392
1997.10.13,-0.01222183,0.001115625,-0.003293732,0.00052183
1997.10.14,0.011981653,-0.013091184,-0.003358429,0.000518347
1997.10.15,-0.026212419,0.004764025,-0.013948176,0.000512419
1997.10.16,-0.042709976,0.008891643,-0.010904625,0.000509976
1997.10.17,0.010306118,0.000491408,0.016137089,0.000493882
1997.10.18,-0.001785811,-0.018010687,0.006539735,0.000485811
1997.10.20,-0.033081593,-0.015242994,-0.001095274,0.000481593
1997.10.21,0.001625446,-0.023908718,0.014509527,0.000474554
1997.10.22,0.060321221,-0.017007591,0.012319584,0.000478779
1997.10.23,0.00411138,0.009751647,0.015334511,0.00048862
1997.10.24,-0.05538862,0.020206851,-0.01528412,0.00048862
1997.10.25,-0.039795284,0.010787877,0.003381488,0.000495284
1997.10.27,-0.033300537,-0.002919734,0.010313853,0.000500537
1997.10.28,-0.066797737,0.011820511,-0.000413189,0.000497737
1997.10.29,0.022409274,-0.028189575,0.028981452,0.000490726
1997.10.30,-0.043090726,0.0011274,0.010154605,0.000490726
1997.10.31,-0.029987216,-0.002267491,0.00224203,0.000487216
1997.11.1,0.055613838,-0.004882112,0.008556909,0.000486162
1997.11.3,0.028509274,0.00170516,-0.013486132,0.000490726
1997.11.4,0.059109274,-0.013342717,0.001940109,0.000490726
1997.11.5,0.024606118,0.007300482,-0.017630935,0.000493882
1997.11.6,-0.003892129,0.030353346,-0.018089506,0.000492129
1997.11.7,-0.069494583,0.024267366,-0.003715109,0.000494583
1997.11.8,-0.039202287,0.025448413,-0.001899633,0.000502287
1997.11.10,0.059288977,-0.011526194,-0.003070891,0.000511023
1997.11.11,-0.006617301,0.003150789,-0.004420622,0.000517301
1997.11.12,-0.009323222,0.006746556,-0.007960995,0.000523222
1997.11.13,0.003268435,0.009584932,0.00398524,0.000531565
1997.11.14,0.00046774,0.016742198,0.007032635,0.00053226
1997.11.15,-0.001734689,0.001473184,-0.001327559,0.000534689
1997.11.17,-0.043640584,0.006053648,-0.000661477,0.000540584
1997.11.18,-0.005246816,-0.012573927,-0.003248427,0.000546816
1997.11.19,0.01545353,-0.020816007,-0.002752208,0.00054647
1997.11.20,-0.028743701,-0.010726182,-0.001134875,0.000543701
1997.11.21,0.035671562,-0.060861166,0.001098663,0.000528438
1997.11.22,-0.041326353,-0.008458908,-0.005268086,0.000526353
1997.11.24,-0.072251311,0.010721602,-0.008247761,0.000551311
1997.11.25,-0.02505994,-0.022993373,0.003086781,0.00055994
1997.11.26,-0.002568207,-0.022252892,-0.010890498,0.000568207
1997.11.27,-0.013366486,0.012762581,-0.038966385,0.000566486
1997.11.28,-0.049364325,0.014681321,-0.01161562,0.000464325
1997.11.29,-0.010253361,-0.019442812,-0.021406417,0.000453361
1997.12.1,-0.036455132,-0.009406918,-0.004321663,0.000455132
1997.12.2,-0.041860438,-0.012487506,-0.012316147,0.000460438
1997.12.3,0.005947653,-0.049492029,0.003302687,0.000552347
1997.12.4,0.069154129,-0.038201812,0.001075787,0.000745871
1997.12.5,0.068946339,-0.044033839,-0.00633955,0.000853661
1997.12.6,0.002940659,-0.051440091,-0.008979191,0.000759341
1997.12.8,-0.04876655,-0.006148374,-0.001601,0.00076655
1997.12.9,-0.065459669,0.00708297,0.009368664,0.000759669
1997.12.10,0.029726254,-0.056083403,0.02231692,0.000773746
1997.12.11,-0.057005969,0.005495879,0.005547965,0.000805969
