Date,adj_close,Mkt,SMB,HML,RMW,CMA,MOM,Rf
1991.11.28,,0.017334241,-0.010219194,0.00103706,0.006872646,-0.007455584,-0.001764266,0.000665759
1991.11.29,,-0.013177829,0.008498693,0.000238803,-0.006409729,0.001911777,0.006313104,0.000677829
1991.11.30,,-0.001255673,-0.001012971,-0.00072742,-0.008350238,-0.002461903,0.001005695,0.000655673
1991.12.2,,-0.001651968,-0.001399886,0.002683866,-0.004894043,0.000693678,0.003113636,0.000651968
1991.12.3,,-0.012161055,-0.001545948,0.001893928,-0.005035781,0.002655324,0.007401599,0.000661055
1991.12.4,,-0.019839144,3.36E-05,0.00073104,-0.005333269,0.000478564,0.009395045,0.000639144
1991.12.5,,-0.017302469,0.001703493,-0.002933114,-0.004227276,-0.00289165,0.006559455,0.000602469
1991.12.6,,0.022216681,-0.010916265,2.38E-05,0.010433413,-0.00331249,0.000901457,0.000583319
1991.12.7,,-0.02468743,0.005541489,0.001167193,-0.007141905,-0.001660844,0.009990434,0.00058743
1991.12.9,,-0.007294273,-0.007941234,0.001922858,0.004609314,0.002555271,0.006841359,0.000594273
1991.12.10,,0.032008463,-0.017573939,0.000353374,0.011776935,0.008499134,-0.003606353,0.000591537
1991.12.11,,0.007903335,-0.003059439,-0.000334322,-0.005280427,0.001249688,-0.006513413,0.000596665
1991.12.12,,0.018495144,0.003776123,-0.006450341,-0.000846413,-0.00576098,-0.013110571,0.000604856
1991.12.13,,-0.009802469,0.007655867,0.001895266,0.001035398,-0.005136685,-0.003385481,0.000602469
1991.12.14,,-0.01239769,-0.001131535,-0.001144245,-0.002730765,0.000221091,0.00350222,0.00059769
1991.12.16,,-0.015100421,0.003397563,0.001912453,-0.005469634,0.002318634,0.002231521,0.000600421
1991.12.17,,-0.011803833,0.007500628,-0.001687393,-0.004073168,0.00271708,-0.000117431,0.000603833
1991.12.18,,-0.025798714,0.007280826,-0.002294795,-0.012864886,0.001204918,0.011187301,0.000598714
1991.12.19,,-0.001099056,0.000218274,0.004524443,-0.008990655,0.00426235,0.01267312,0.000599056
1991.12.20,,0.007402652,0.006595202,0.002747387,-0.011835489,0.000567721,0.006791751,0.000597348
1991.12.21,,-0.019001786,0.009208873,0.005826534,-0.018514233,0.004653627,0.01598731,0.000601786
1991.12.23,,-0.024726956,-0.001207617,0.001034832,-0.00626516,-0.001969921,0.013878193,0.000626956
1991.12.24,,0.040445001,-0.01762998,0.000468874,0.001984564,0.000561858,-0.003474708,0.000654999
1991.12.26,,-0.000169115,-0.009246745,0.015329339,0.001326834,-0.000704627,0.016536171,0.000669115
1992.1.3,,0.021203677,-0.025142343,0.005426797,0.005595695,0.016882259,0.01052667,0.000596323
1992.1.4,,0.041217367,-0.026266666,0.003577119,-0.008478461,0.004544946,0.014301497,0.000582633
1992.1.6,,-0.000877487,0.004754472,0.010492418,-0.016680429,-0.011108307,0.005028258,0.000577487
1992.1.7,,-0.007957871,0.005687027,0.008875698,-0.006006588,0.001417608,0.005418616,0.000557871
1992.1.8,,-0.030669927,0.006689295,0.003267613,-0.001776345,0.012556197,0.011131523,0.000569927
1992.1.9,,0.017425948,-0.023565731,0.000915917,0.004168497,0.002286913,-0.002246246,0.000574052
1992.1.10,,-0.028280575,0.004699857,-0.003032718,-0.005485865,0.004115116,0.005980859,0.000580575
1992.1.11,,-0.003079546,-0.007313478,0.005336102,0.002375604,0.004726168,0.006490231,0.000579546
1992.1.13,,-0.013578517,-0.002572153,0.006709866,-0.001725898,0.003221223,0.001922433,0.000578517
1992.1.14,,0.009634547,0.015400483,0.003341129,-0.009177489,-0.000557951,-0.009270989,0.000565453
1992.1.15,,-0.019136424,0.013319143,0.005559331,-0.008201889,0.010290063,0.005293075,0.000536424
1992.1.16,,0.00866774,0.002475905,-0.000959226,-0.017180521,-0.001251877,0.002056025,0.00053226
1992.1.17,,0.010170172,0.010339865,0.001260294,-0.017711158,-0.005581126,0.001353695,0.000529828
1992.1.18,,0.006782002,0.008424579,0.005279939,0.001911094,-0.007690064,-0.000692872,0.000517998
1992.1.20,,0.019902964,0.010140893,0.004046965,0.014755011,-0.003852448,-0.008531158,0.000497036
1992.1.21,,-0.006586865,0.042124301,0.002473927,-0.008643206,0.003070086,-0.013572323,0.000486865
1992.1.22,,0.025315595,0.012837261,0.006048794,-0.004145224,0.0019388,-0.011693753,0.000484405
1992.1.23,,0.032305767,0.001490844,0.005471925,0.015903117,-0.003491439,-0.007240201,0.000494233
1992.1.24,,-0.014598087,0.01536145,0.006044107,0.00514783,0.001823892,-0.004175886,0.000498087
1992.1.25,,0.008997713,-0.014855041,0.007299021,0.013004668,-0.002418154,0.006165675,0.000502287
1992.1.27,,0.015798763,0.010501046,-0.000763306,-0.009795999,0.010448524,-0.005967133,0.000501237
1992.1.28,,-0.014097036,0.029890381,-0.001302033,0.005296531,0.000978408,-0.011605546,0.000497036
1992.1.29,,-0.010499837,0.011431969,0.003986346,0.008383911,0.012336847,-0.001073889,0.000499837
1992.1.30,,0.006899463,0.003620534,-0.006112873,-0.003115854,-0.002509236,-0.00979998,0.000500537
1992.1.31,,0.024191421,0.009466011,0.000484231,-9.92E-05,-0.01262039,-0.020042403,0.000508579
1992.2.1,,0.015493867,0.010745216,0.00300258,0.003474497,-0.01618038,-0.021678083,0.000506133
1992.2.6,,-0.001304036,0.013340154,-0.009709013,0.008371145,-0.004648875,-0.008392214,0.000504036
1992.2.7,,-0.000414512,0.00918422,-0.002071389,0.005197714,-0.002807544,-0.007646068,0.000514512
1992.2.8,,0.000297013,-0.001687311,-0.005564427,0.005185095,-0.00466036,-0.004097187,0.000502987
1992.2.10,,-0.006703686,-0.013372879,-0.002160458,0.005100788,0.002213735,0.006813786,0.000503686
1992.2.11,,-0.019202987,0.010061622,0.000644983,-0.000170272,0.001972359,-0.003877457,0.000502987
1992.2.12,,-0.015511023,0.009741137,-0.001388133,-0.003505928,-0.00067117,-0.005652715,0.000511023
1992.2.13,,-0.012223222,0.020103588,0.005164549,-0.004427338,0.008233243,-0.000188213,0.000523222
1992.2.14,,0.002763576,-0.000374242,-0.002126999,0.005201681,-0.000297781,-0.004043442,0.000536424
1992.2.15,,-0.017135036,0.007133574,-0.004456236,0.000844078,-0.003538323,0.004182508,0.000535036
1992.2.17,,-0.012234689,-0.008379167,-0.004527061,-0.002821639,-0.001617084,0.009884304,0.000534689
1992.2.18,,-0.003536077,-0.022391906,0.004713813,-0.001605657,-0.000465579,0.011068853,0.000536077
1992.2.19,,0.014963229,-0.00942361,-0.00137294,0.005502045,-0.003960579,-0.00251061,0.000536771
1992.2.20,,-0.024438505,0.011842893,0.00681636,-0.003071727,0.007706435,-0.000501441,0.000538505
1992.2.21,,-0.000136771,0.017010041,-0.000574999,-0.013343685,-0.002881218,-0.003618506,0.000536771
1992.2.22,,0.012180608,0.007575064,0.004715114,0.000196496,0.004241018,-0.002999228,0.000519392
1992.2.24,,-0.005539544,0.016499168,0.000413824,0.006997479,-0.007228852,-0.009848247,0.000539544
1992.2.25,,-0.009439891,0.005044028,0.001798599,0.00625299,0.00274966,0.006430914,0.000539891
1992.2.26,,-0.017344047,-0.000907771,0.000906499,-0.001341394,0.001098852,0.011436541,0.000544047
1992.2.27,,0.004155953,0.004531021,0.009577784,-0.003130673,-0.001473198,0.000927059,0.000544047
1992.2.28,,-0.015547508,0.02520998,0.006744626,-0.008080173,0.005838505,0.011251594,0.000547508
1992.2.29,,-0.004545432,0.010546132,0.017663484,0.00011027,0.002022285,0.00576236,0.000545432
1992.3.2,,0.012752146,0.008887895,0.00628616,-0.002279063,-0.00088897,-0.011686116,0.000547854
1992.3.3,,-0.008142316,0.004401615,0.009329148,-0.01071717,0.009853206,0.00837676,0.000542316
1992.3.4,,0.023060456,-0.029515237,-0.006236239,0.013965392,4.77E-05,-0.000374427,0.000539544
1992.3.5,,-0.018324614,0.032253274,0.017632671,-0.00134752,0.002064721,-0.004831353,0.000524614
1992.3.6,,0.010600863,-0.0088765,0.005934417,0.024733691,0.000330578,-0.009729146,0.000499137
1992.3.7,,-0.003114861,-0.001018986,0.006698895,0.006079446,-0.000726377,-0.006212871,0.000514861
1992.3.9,,0.0051733,-0.008158794,-0.010215511,-0.007632381,-0.005521657,-0.000805579,0.0005267
1992.3.11,,-0.014828091,0.008947769,-0.010120266,-0.007310387,-0.001691223,-0.002383998,0.000528091
1992.3.12,,-0.000432607,-0.008218588,0.005746761,0.000229218,-0.001133719,0.006934137,0.000532607
1992.3.13,,-0.007837464,0.008604987,0.006907022,-0.006016174,0.00225537,0.004438965,0.000537464
1992.3.14,,-0.008839891,-0.002688068,0.000881875,-0.005238834,0.000694817,0.013362257,0.000539891
1992.3.16,,-0.002344394,-0.015431914,0.003997895,-0.001906452,0.000825484,0.014031735,0.000544394
1992.3.17,,0.010657338,0.006058555,0.00754896,0.003881001,0.006382574,-0.008390683,0.000542662
1992.3.18,,-0.00183573,0.004768599,0.013116572,-0.009364216,0.013705353,0.015725542,0.00053573
1992.3.19,,-0.003336771,-0.004614332,0.014565626,-0.009759916,0.006477987,0.021454832,0.000536771
1992.3.20,,0.003860109,-0.013129036,0.003751859,-0.014042906,0.001833282,0.014729634,0.000539891
1992.3.21,,0.002551455,-0.002027393,0.002824888,-0.010702473,-0.000196282,0.007601748,0.000548545
1992.3.23,,0.010552146,0.00765693,0.002818702,-0.000337644,-0.001119087,-0.007526525,0.000547854
1992.3.25,,-0.02665511,0.029478377,0.009560453,-0.019320199,0.009754644,0.012251054,0.00055511
1992.3.26,,0.005833514,0.028654127,0.009208618,-0.012396861,0.002439527,-0.000472286,0.000566486
1992.3.27,,0.008720111,0.003287926,0.001054661,0.017051975,-0.004596561,-0.005659581,0.000579889
1992.3.28,,-0.024394273,0.022035261,0.004532884,0.002618795,0.003430912,-0.009409245,0.000594273
1992.3.30,,-0.00880281,0.020087998,0.014781799,-0.000831774,0.005023118,0.000424822,0.00060281
1992.3.31,,0.013797872,-0.017594391,-0.002381513,-0.005644647,-0.00117936,0.02057175,0.000602128
1992.4.1,,-0.012656145,0.037720197,0.003494899,-0.018054831,-0.004700309,0.013129142,0.000556145
1992.4.2,,-0.022852347,0.031711343,-0.007341987,-0.011329406,-0.004561956,0.00444969,0.000552347
1992.4.3,,0.017747307,-0.030321777,-0.004718706,0.019687463,0.006521294,-0.031930113,0.000552693
1992.4.4,,-0.011552002,0.017192545,-0.007476603,-0.014754995,-0.012389454,-0.001503886,0.000552002
1992.4.6,,-0.000252693,0.005950369,0.007906467,0.012552216,0.003814301,-0.042000613,0.000552693
1992.4.7,,-0.019052693,0.000618253,0.006897175,0.011198297,0.007726661,-0.009368607,0.000552693
1992.4.8,,-0.011152002,-0.006176171,0.004725185,0.016953952,0.013459867,-0.005009796,0.000552002
1992.4.9,,0.004748344,0.01682431,0.002350058,-0.008825086,-0.007799431,-0.00382215,0.000551656
1992.4.10,,-0.011551656,0.013901147,0.013441871,0.005022125,0.003895857,-0.030536596,0.000551656
1992.4.11,,0.010748689,-0.025811592,-0.009335371,0.009951133,0.004878268,-0.004654618,0.000551311
1992.4.13,,0.003048344,-0.013991884,-0.002469295,0.003125903,-0.005465766,-0.008196534,0.000551656
1992.4.14,,-0.005050619,0.016245399,0.003367644,-0.004742139,-0.004049624,0.007031433,0.000550619
1992.4.15,,0.003848689,0.013977113,0.007125503,0.00425986,0.00548063,-0.010401243,0.000551311
1992.4.16,,0.015349381,0.001277943,0.010357502,0.003890489,0.00269805,-0.023143123,0.000550619
1992.4.17,,0.000147653,-0.00365273,-0.000795642,0.002153117,-0.006821135,-0.001819689,0.000552347
1992.4.18,,-0.000452693,0.005603799,-0.000688257,-0.003409065,-0.012915787,-0.035577348,0.000552693
1992.4.20,,-0.000552693,0.022637289,0.00395905,-0.002526409,0.000284067,-0.011654231,0.000552693
1992.4.21,,0.000647998,0.007383762,0.006525004,0.002024006,0.001189962,-0.017169134,0.000552002
1992.4.22,,-0.007852347,0.019762766,0.003403477,-0.012568314,-0.005653714,0.01259876,0.000552347
1992.4.23,,-0.002852002,0.018393445,0.001273636,-0.004581965,-0.000465376,0.003416551,0.000552002
1992.4.24,,0.021747998,-0.01243877,0.000257335,0.012131897,0.007213371,-0.040504051,0.000552002
1992.4.25,,-0.002251311,0.008061815,0.006516186,2.66E-05,0.007076123,-0.030420465,0.000551311
1992.4.27,,0.021647307,-0.049692228,-0.010573361,0.015754119,0.00459059,-0.010814135,0.000552693
1992.4.28,,-0.018350965,0.008056368,-0.001124644,0.001070275,0.005227263,0.024981908,0.000550965
1992.4.29,,0.025349035,-0.016648563,-0.001552382,0.007017414,0.001143043,-0.01890925,0.000550965
1992.4.30,,0.004748689,-0.014569002,-0.00803628,0.005143114,-0.002540008,0.005185189,0.000551311
1992.5.1,,0.006547998,-0.022560386,-0.007619625,-0.005984628,-0.009174448,0.018648343,0.000552002
1992.5.2,,-0.009252347,0.014527305,0.004592325,-0.007854462,-0.001500493,0.005865049,0.000552347
1992.5.4,,0.008147653,0.00318253,0.000801416,0.009051241,0.012416032,0.005126248,0.000552347
1992.5.6,,-0.014251656,0.030140575,0.01073576,-0.009186038,-0.002073985,0.019491418,0.000551656
1992.5.7,,-0.014452693,0.009626232,0.005110307,-0.011388445,-0.007831076,-0.00080261,0.000552693
1992.5.8,,-0.007352002,0.014923891,-0.001469766,-0.003259329,-0.003230401,-0.002985036,0.000552002
1992.5.9,,-0.008252002,0.027720039,-0.000545562,-0.00909448,-0.006711182,-0.001535702,0.000552002
1992.5.11,,-0.012452002,0.012167246,-0.008300335,-0.001815917,-0.000540676,0.006365917,0.000552002
1992.5.12,,-0.002450965,-0.000395348,-0.005283806,-0.000263236,-0.002361194,-0.01815114,0.000550965
1992.5.13,,0.009449035,0.006465433,0.001695753,0.0033213,-0.000139218,-0.013218128,0.000550965
1992.5.14,,-0.008550619,0.013466421,0.00444778,-0.003793243,-0.006444337,0.001268603,0.000550619
1992.5.15,,0.002447998,-0.003403363,0.004837083,-0.002217235,0.00011758,0.013159544,0.000552002
1992.5.16,,-0.006452347,0.021000601,0.000151133,-0.002690977,-0.002910778,0.000538768,0.000552347
1992.5.18,,0.003247998,0.020617724,0.006810973,0.001973489,0.002284525,-0.010935159,0.000552002
1992.5.19,,-0.000652002,0.01892362,0.000352658,-0.006234114,0.000374782,-0.00348264,0.000552002
1992.5.20,,-0.014252002,0.007673375,0.002280637,0.000877045,-0.005622105,-0.007969457,0.000552002
1992.5.21,,-0.011051311,-0.015521011,-0.005222109,0.007476607,0.007231138,-0.000630289,0.000551311
1992.5.22,,0.015260109,-0.031686589,-0.002216551,0.009110924,0.012440441,-0.00379282,0.000539891
1992.5.23,,-0.012552002,0.020240828,0.003444714,-0.011892014,-0.0078645,-0.006685374,0.000552002
1992.5.25,,-0.008351656,-0.008638203,0.005152777,-0.001216671,0.002451181,-0.008875164,0.000551656
1992.5.26,,-0.003851311,-0.010419573,-0.000886375,0.006764021,0.00401905,-0.016781995,0.000551311
1992.5.27,,0.027048689,-0.037057511,-0.008805843,0.007454705,0.001933444,-0.010762336,0.000551311
1992.5.28,,-0.011851656,0.023949062,-0.004098221,-0.011693122,-0.006349215,0.026392795,0.000551656
1992.5.29,,-0.013852002,0.004233124,-0.002739585,-0.000473871,-0.006471959,0.003144926,0.000552002
1992.5.30,,0.005148344,-0.002603426,0.010027225,-0.001852339,-0.0024824,0.00120693,0.000551656
1992.6.1,,-0.009252347,0.00345774,0.009907233,-0.000472745,-0.001240091,0.001485989,0.000552347
1992.6.2,,-0.003852002,-0.013526523,-0.001224454,0.008631661,0.00802589,-0.002942959,0.000552002
1992.6.3,,0.002347998,-0.00973885,-0.002393538,0.003086139,-0.006288272,-0.012461463,0.000552002
1992.6.4,,-0.000852347,-0.007818412,-0.00777442,-0.003109188,-0.006946414,0.00405129,0.000552347
1992.6.5,,0.000160109,-0.010866736,-0.008575873,-0.007535475,-0.008334121,0.003038589,0.000539891
1992.6.8,,-0.010352002,-0.022673063,-0.002638218,0.003223108,-1.43E-05,0.014804767,0.000552002
1992.6.9,,-0.003951656,-0.017948416,0.000547327,0.006896792,0.007839282,-0.010148061,0.000551656
1992.6.10,,0.001448344,0.003729831,-0.004679344,-0.006635408,-0.004572254,-0.020266167,0.000551656
1992.6.11,,0.013048689,0.017317468,0.002393476,-0.006711248,-0.005634125,0.004409505,0.000551311
1992.6.12,,-0.008052002,0.008233037,0.00086113,-0.002487886,-0.005967828,-0.000844418,0.000552002
1992.6.13,,0.025247998,-0.039720236,-0.007656072,0.005530156,0.003786426,-0.004335808,0.000552002
1992.6.15,,-0.002251656,-0.023903206,-0.011706185,0.016179325,0.011509255,-0.003886313,0.000551656
1992.6.16,,-0.000352002,-0.018820542,-0.002706679,0.012118942,0.012969074,-0.001963674,0.000552002
1992.6.17,,-0.006151656,-0.008842339,-0.001164958,0.003092864,0.005648556,-0.010404149,0.000551656
1992.6.18,,-0.022852002,0.016831208,0.004882743,-0.002894531,-0.006265011,0.0042895,0.000552002
1992.6.19,,0.012150072,-0.015431229,-0.002462599,0.016085464,0.013141528,-0.00186012,0.000549928
1992.6.20,,-0.010543355,0.001731191,0.005380874,0.004207275,0.00096776,0.007829863,0.000543355
1992.6.22,,-0.012820785,0.008708932,0.008024993,-0.00421927,-0.008525264,0.00439642,0.000520785
1992.6.23,,0.002448689,0.005735302,-0.003784423,-0.00476956,-0.005243696,0.003851752,0.000551311
1992.6.24,,-0.014851311,0.001735644,-0.001888471,0.003125117,0.000340904,0.006162697,0.000551311
1992.6.25,,-0.007250965,-0.012539892,-0.000740572,-0.001453844,-0.002265983,0.001183264,0.000550965
1992.6.26,,0.006348689,-0.000408886,-0.009549248,-0.004603023,-0.004646375,-0.018883712,0.000551311
1992.6.27,,-0.000952002,-0.005976945,-0.001644091,-0.006879253,-0.003905821,0.000251954,0.000552002
1992.6.29,,-0.001152002,-0.008794329,-0.004214899,0.006760204,0.010166681,0.007205715,0.000552002
1992.6.30,,0.000348344,0.004968793,-0.005231413,-0.01092704,-0.00340015,0.007725543,0.000551656
1992.7.1,,-0.000652347,0.024617793,0.00314578,-0.011940577,-0.00406327,6.81E-05,0.000552347
1992.7.2,,-0.007252347,-0.003303937,0.000581219,0.00667305,0.001992761,0.002486536,0.000552347
1992.7.3,,-0.002552002,-0.018842796,-0.001575258,0.002479328,0.001302045,0.004367051,0.000552002
1992.7.4,,-0.003852347,-0.016141536,0.001045873,-0.000893854,-0.000326839,0.009136694,0.000552347
1992.7.6,,-0.018352347,-0.001581737,-0.002327575,0.001514351,0.002822213,0.000466769,0.000552347
1992.7.7,,-0.001250274,0.01024027,0.00571853,0.00626281,0.005847386,-0.021447175,0.000550274
1992.7.8,,-0.007151656,0.015305454,0.006497421,0.000444562,-4.70E-05,-0.007274461,0.000551656
1992.7.9,,-0.016952002,0.007903262,0.000491227,0.002696909,-0.000806419,-0.002810801,0.000552002
1992.7.10,,0.000948344,0.00298225,-0.001606843,0.006632393,0.00370505,-0.008999164,0.000551656
1992.7.11,,-0.008952002,0.016345061,0.00346157,-0.000594769,-0.000875609,-0.005713574,0.000552002
1992.7.13,,-0.013952002,0.008993168,-0.006779753,-0.001300151,-0.005397014,-0.001244998,0.000552002
1992.7.14,,0.027848344,-0.036329187,-0.003410942,0.007458043,-1.41E-05,-0.001930856,0.000551656
1992.7.15,,-0.025051656,0.012176333,0.005584031,-0.000368797,-0.003786928,-0.003431213,0.000551656
1992.7.16,,-0.005552347,-0.011076755,-0.002970636,0.002669711,0.002752881,-0.009826853,0.000552347
1992.7.18,,-0.012252002,-0.000991883,-0.001052715,0.007548945,0.002721704,-0.005206736,0.000552002
1992.7.20,,-0.001252347,-0.003680397,0.001282193,-0.003592771,0.003503602,0.013887127,0.000552347
1992.7.21,,0.012348344,-0.004457993,-0.000252026,0.001770556,0.002207257,0.014347176,0.000551656
1992.7.22,,0.027170519,-0.007024755,0.005658995,-0.00321461,0.000419982,-0.000275224,0.000529481
1992.7.23,,-0.014751656,0.004167963,0.004533912,-0.00192718,-0.000614956,0.009178307,0.000551656
1992.7.24,,0.006148344,0.003222686,0.000719304,-0.004135911,-0.010676013,-0.003277019,0.000551656
1992.7.25,,-0.000952002,0.001981659,-0.002639562,0.0006986,-0.00229655,0.007307865,0.000552002
1992.7.27,,-0.008751656,0.003922504,0.00236932,-0.000271422,0.000226202,-0.006964929,0.000551656
1992.7.28,,-0.006452347,-0.002710546,0.002345442,0.001380741,0.003623367,-0.003625286,0.000552347
1992.7.29,,-0.011452002,0.00019181,-0.005179796,0.003061118,0.000962853,-0.000328261,0.000552002
1992.7.30,,0.000248344,-0.003799276,-0.001631021,0.001616751,0.001560131,-0.000506302,0.000551656
1992.7.31,,0.000847998,0.000648616,-0.001639736,-0.002874208,-0.001438652,0.003516057,0.000552002
1992.8.1,,-0.007152002,0.000984351,-0.003494007,-0.001203082,-0.000282297,0.000609006,0.000552002
1992.8.3,,0.003547998,-0.013438585,-0.002323382,-0.00110824,-0.001027983,0.000183259,0.000552002
1992.8.4,,-0.014651656,0.003440435,-0.002053635,-0.002459816,-0.006473072,0.008300344,0.000551656
1992.8.5,,-0.016851656,0.004507248,0.001218607,-0.000615524,-0.001712656,0.005531889,0.000551656
1992.8.6,,0.013048344,-0.013429809,-0.004052787,0.006815274,0.010127244,-0.010914971,0.000551656
1992.8.7,,-0.010152347,0.002867099,0.002311868,-0.000674902,0.001699418,0.005819943,0.000552347
1992.8.8,,-0.002351656,-0.00321575,-0.002730764,0.004117593,-0.003610286,0.004559403,0.000551656
1992.8.10,,0.026847307,-0.015760352,0.00079006,0.006825561,0.008554103,-0.013837012,0.000552693
1992.8.11,,-0.011252002,0.003521403,0.004247073,-0.001925924,-0.00635131,-0.001948196,0.000552002
1992.8.12,,-0.020052347,0.010698284,-0.001483548,0.00057548,0.003635758,0.006689542,0.000552347
1992.8.13,,-0.009552002,-0.006373667,0.000915711,0.007019462,0.008818646,0.001245594,0.000552002
1992.8.14,,-0.019752002,-0.005071777,-0.000313518,0.008735329,0.004507646,0.002173908,0.000552002
1992.8.17,,-0.035553038,0.004659476,0.001715087,-0.000976651,0.000285773,0.0070023,0.000553038
1992.8.18,,0.005546962,-0.007606945,0.001935351,0.003420999,0.005389712,0.001099542,0.000553038
1992.8.19,,0.029846617,-0.017286175,-0.009524713,-0.001195833,0.012170231,0.001421138,0.000553383
1992.8.20,,-0.024352693,0.020818939,-0.000407887,-0.011967093,-0.005568923,0.02180203,0.000552693
1992.8.21,,-0.019053729,0.008140255,-0.005246584,0.001683833,0.006828825,0.01418081,0.000553729
1992.8.22,,0.026746617,-0.014232839,-0.007425516,0.009258826,0.007815395,-0.019262029,0.000553383
1992.8.24,,0.025147307,-0.002088694,0.002926923,-0.00791869,-4.39E-05,-0.008710468,0.000552693
1992.8.25,,0.021746962,0.014746903,0.00664088,-0.011812235,-0.00436144,-0.001942137,0.000553038
1992.8.26,,0.038647307,-0.000467806,-5.94E-06,0.003184859,0.006645264,0.000705809,0.000552693
1992.8.27,,0.012547307,0.017086271,0.004225688,-0.006171194,0.00038083,0.010031672,0.000552693
1992.8.28,,-0.004453038,0.019348263,0.003632172,-0.006533731,-0.003721426,0.020452619,0.000553038
1992.8.29,,0.039246962,-0.007511664,-0.005314442,-0.004531684,-0.00127874,-0.004139221,0.000553038
1992.8.31,,0.043146962,-0.008201801,0.000483691,-4.55E-08,0.00194902,-0.009438708,0.000553038
1992.9.1,,-0.008053729,-0.021402489,0.002713419,0.013753075,0.012297684,-0.001489253,0.000553729
1992.9.2,,0.006846962,-0.020766052,-0.001585197,0.004357884,0.00477066,0.005628981,0.000553038
1992.9.3,,0.001547653,0.003062237,-0.004798129,-0.014372,-0.005107307,0.003333446,0.000552347
1992.9.4,,-0.035750619,0.011207026,-0.000792502,-0.003005465,-0.004233691,0.008547036,0.000550619
1992.9.5,,-0.017844047,-0.007078206,-0.003894978,-0.003407056,-0.001781371,0.008231441,0.000544047
1992.9.7,,0.042288628,-0.012474835,-0.000205644,0.000989791,0.00136564,-0.011063471,0.000511372
1992.9.8,,-0.008151311,-0.006392155,0.006741912,-0.002187782,-0.007422022,-0.024452769,0.000551311
1992.9.9,,-0.004553038,-0.002109509,-0.001522433,-0.000934877,-0.006349216,-0.009344597,0.000553038
1992.9.14,,-0.000253729,0.009908646,-0.002096073,0.000725051,-0.001307514,0.0021594,0.000553729
1992.9.15,,-0.012353038,0.006063831,-0.002129275,-0.002736568,-0.002355422,0.003606235,0.000553038
1992.9.16,,-0.010653038,-0.003152798,0.002638687,0.003367937,-0.002466165,-0.009545391,0.000553038
1992.9.17,,-0.011053038,0.006945375,-0.00212293,0.002568726,0.001127193,-0.003954144,0.000553038
1992.9.18,,0.001946617,0.00553104,0.002139345,0.002422868,0.005307139,-0.009598732,0.000553383
1992.9.19,,0.009746962,0.008688224,0.006238606,-0.001434873,-0.000205614,-0.005943063,0.000553038
1992.9.21,,-0.035751656,0.013587913,-0.002578534,-0.002848743,-0.006914206,0.004879751,0.000551656
1992.9.22,,-0.005134342,-0.00128495,-0.007047841,0.001152401,-0.001005372,-0.015258511,0.000534342
1992.9.23,,0.009446962,-9.41E-05,0.005579698,0.000249443,-0.004108557,-0.003533436,0.000553038
1992.9.24,,-0.002453038,0.004085695,0.003148951,-0.00025236,-0.003778296,-0.004331278,0.000553038
1992.9.25,,0.003647307,0.000225337,0.004738424,0.002740475,0.006366517,0.002951879,0.000552693
1992.9.26,,-0.003053729,0.003383982,-0.003101527,-0.001782364,-0.00321377,0.004680258,0.000553729
1992.9.28,,-0.016153729,0.007173068,0.005358151,-0.001591894,0.003635702,0.020727002,0.000553729
1992.9.29,,-0.004253729,-0.008091759,-0.003087823,0.002956508,0.000667291,-0.003590483,0.000553729
1992.9.30,,-0.001151656,-0.005081272,0.003055632,0.00407325,0.003820332,-0.001972776,0.000551656
1992.10.1,,-0.010333301,0.000895099,-0.000550341,0.002622119,0.002561075,0.004449047,0.000533301
1992.10.2,,0.008103665,-0.008321013,0.003229518,-0.000269295,0.001846394,-0.004304061,0.000496335
1992.10.5,,-0.021642012,-0.000675243,-0.001444157,0.002961876,-0.000437816,0.01016703,0.000442012
1992.10.6,,0.010593663,-0.012520478,0.005931662,0.003922999,0.002421137,-0.00298029,0.000406337
1992.10.7,,0.032330746,-0.010223828,0.000301047,-0.001935859,0.001894459,-0.000960104,0.000369254
1992.10.8,,-0.011737392,0.004394584,0.001908215,-0.005766954,9.74E-06,0.015382414,0.000437392
1992.10.9,,0.010852664,0.00265445,0.004082783,-0.000570901,0.000295576,-0.006599492,0.000447336
1992.10.10,,0.002456922,0.012453249,0.005183864,-0.003276308,0.001064524,0.006555509,0.000443078
1992.10.12,,-0.021135614,0.006932447,0.003506001,0.002052026,0.003337154,0.009144334,0.000435614
1992.10.13,,-0.001432055,-0.002647031,-0.001821747,-0.001045181,0.00192518,-0.002566857,0.000432055
1992.10.14,,0.020065809,0.005996311,0.003794346,-0.007287004,-0.002559574,0.006540754,0.000434191
1992.10.15,,-0.006337037,0.016922092,0.005144237,-0.001418871,-0.001323376,0.00370225,0.000437037
1992.10.16,,-0.006037748,0.004308618,0.000553776,0.000687108,0.00133526,-0.012097376,0.000437748
1992.10.17,,0.014065809,-0.008664684,0.000202896,0.004443236,0.002283859,-0.010923779,0.000434191
1992.10.19,,0.024780783,-0.016161504,-0.009803799,0.000949961,-0.002524169,-0.005996802,0.000419217
1992.10.20,,0.001002632,0.00484181,-0.001778178,-0.004536479,-0.005867115,0.003211696,0.000397368
1992.10.21,,0.035215943,-0.008312877,-0.006093305,0.006938803,0.00452449,-0.019726901,0.000384057
1992.10.22,,0.016124602,-0.012319395,0.008117655,0.014496545,0.006992499,-0.005263077,0.000375398
